Work Order,Description,Work Type,Location,Asset,Owner,Unit,Status,Unit Description,PO,Reported Date,Scheduled Start,HI Value,Description Penyulang,Status Date,Priority,Originating Record,Site,Bulan,UP3,INSP,JENIS WO,PANJANG JTM,FASA,YEAR,COUNTUNIQUE of Work Order,Status,,,,,,,,,,
97308086,INSPEKSI TIER 1 BL01059,INST1,GD01.06302665,,32710.INSPEKSI3,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,KURANG,P_BINTARORE,03/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97308162,INSPEKSI TIER 1 BL01063,INST1,GD01.06302667,,32710.INSPEKSI1,ULP.32710,WFOLLOWUP,ULP PANRITA LOPI,,08/05/2026,,BURUK,P_BINTARORE,13/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97308429,INSPEKSI TIER 1 BL01064,INST1,GD01.06302668,,32710.INSPEKSI1,ULP.32710,WFOLLOWUP,ULP PANRITA LOPI,,08/05/2026,,BURUK,P_BINTARORE,13/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97308520,INSPEKSI TIER 1 BL01065,INST1,GD01.06302669,,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,KURANG,P_BINTARORE,13/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97308665,INSPEKSI TIER 1 BL03000,INST1,GD01.06302671,,32710.INSPEKSI1,ULP.32710,WFCOMP,ULP PANRITA LOPI,,08/05/2026,,KURANG,P_BINTARORE,15/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97308819,INSPEKSI TIER 1 BL-03-086,INST1,GD01.06302672,,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,,P_BINTARORE,13/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97308965,INSPEKSI TIER 1 BL-03-042,INST1,GD01.06302673,,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,,P_BINTARORE,13/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97309087,INSPEKSI TIER 1 BL03001,INST1,GD01.06302674,,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,KURANG,P_BINTARORE,13/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97309252,INSPEKSI TIER 1 BL-03-091,INST1,GD01.06302675,,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,,P_BINTARORE,13/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97309331,INSPEKSI TIER 1 BL03002,INST1,GD01.06302676,,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,KURANG,P_BINTARORE,13/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97309451,INSPEKSI TIER 1 BL-03-100,INST1,GD01.06302677,,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,,P_BINTARORE,13/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97309660,INSPEKSI TIER 1 BL-03-101,INST1,GD01.06302678,,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,,P_BINTARORE,13/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97309767,INSPEKSI TIER 1 BL-03-099,INST1,GD01.06302679,,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,,P_BINTARORE,13/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97309881,INSPEKSI TIER 1 BL-03-003,INST1,GD01.06302681,,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,,P_BINTARORE,13/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97309973,INSPEKSI TIER 1 BL-03-084,INST1,GD01.06302682,,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,,P_BINTARORE,13/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97310124,INSPEKSI TIER 1 BL-03-005,INST1,GD01.06302684,,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,,P_BINTARORE,13/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97310185,INSPEKSI TIER 1 BL01066,INST1,GD01.06302686,,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,KURANG,P_BINTARORE,13/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97310303,INSPEKSI TIER 1 BL01067,INST1,GD01.06302687,,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,KURANG,P_BINTARORE,13/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97310555,INSPEKSI TIER 1 BL01068,INST1,GD01.06302688,,32710.INSPEKSI1,ULP.32710,WFCOMP,ULP PANRITA LOPI,,08/05/2026,,KURANG,P_BINTARORE,15/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97310673,INSPEKSI TIER 1 BL01069,INST1,GD01.06302689,,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,KURANG,P_BINTARORE,13/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97310767,INSPEKSI TIER 1 BL01070,INST1,GD01.06302690,,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,KURANG,P_BINTARORE,13/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97310824,INSPEKSI TIER 1 BL01071,INST1,GD01.06302691,,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,KURANG,P_BINTARORE,08/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97311350,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00013-TG.KOTA BARAT.00022,INST1,ULP.32710,4691462,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,BAIK,P_MATTEKO,20/05/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,45",,2026,,,,,,,,,,,,
97311440,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.L0007-TG.KOTA BARAT.00022.L0007.R0005,INST1,ULP.32710,4691463,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,BAIK,P_MATTEKO,20/05/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,25",,2026,,,,,,,,,,,,
97311682,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.L0007-TG.KOTA BARAT.00022.L0010,INST1,ULP.32710,4691464,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,BAIK,P_MATTEKO,20/05/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,15",,2026,,,,,,,,,,,,
97311783,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0010-TG.KOTA BARAT.00022.R0010.L0016,INST1,ULP.32710,4691465,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,BAIK,P_MATTEKO,20/05/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,80",,2026,,,,,,,,,,,,
97311970,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0010-TG.KOTA BARAT.00022.R0010.R0013,INST1,ULP.32710,4691466,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,BAIK,P_MATTEKO,20/05/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,65",,2026,,,,,,,,,,,,
97312106,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0010-TG.KOTA BARAT.00022.R0025,INST1,ULP.32710,4691467,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,BAIK,P_MATTEKO,20/05/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,75",,2026,,,,,,,,,,,,
97312227,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0025-TG.KOTA BARAT.00022.R0025.L0006,INST1,ULP.32710,4691468,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,BAIK,P_MATTEKO,20/05/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,30",,2026,,,,,,,,,,,,
97312332,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0025-TG.KOTA BARAT.00022.R0034,INST1,ULP.32710,4691469,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,BAIK,P_MATTEKO,20/05/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,45",,2026,,,,,,,,,,,,
97312429,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0028-TG.KOTA BARAT.00022.R0028.L0004,INST1,ULP.32710,4691470,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,BAIK,P_MATTEKO,20/05/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,20",,2026,,,,,,,,,,,,
97312515,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0034-TG.KOTA BARAT.00022.R0034.R0016,INST1,ULP.32710,4691471,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,BAIK,P_MATTEKO,20/05/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,80",,2026,,,,,,,,,,,,
97313010,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0034-TG.KOTA BARAT.00022.R0040,INST1,ULP.32710,4691472,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,BAIK,P_MATTEKO,20/05/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,30",,2026,,,,,,,,,,,,
97313182,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0040-TG.KOTA BARAT.00022.R0040.R0003,INST1,ULP.32710,4691473,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,BAIK,P_MATTEKO,20/05/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,15",,2026,,,,,,,,,,,,
97313265,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0040-TG.KOTA BARAT.00022.R0043,INST1,ULP.32710,4691474,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,BAIK,P_MATTEKO,20/05/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,15",,2026,,,,,,,,,,,,
97313355,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0043-TG.KOTA BARAT.00022.R0043.L0024,INST1,ULP.32710,4691475,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,BAIK,P_MATTEKO,20/05/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"1,20",,2026,,,,,,,,,,,,
97313505,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0043-TG.KOTA BARAT.00022.R0064,INST1,ULP.32710,4691476,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,08/05/2026,,BAIK,P_MATTEKO,03/06/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"1,05",,2026,,,,,,,,,,,,
97327765,Perbaikan/Pergantian INSPEKSI TIER 1 BS07062,INST1,GD01.06302503,,32760.INSPEKSI2,ULP.32760,WAPPR,ULP SINJAI,,10/05/2026,,,P_LAPPA,10/05/2026,,96501585,TND,Mei,UP3 BULUKUMBA,GD,TL,"0,00",,2026,,,,,,,,,,,,
97386729,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0064-TG.KOTA BARAT.00022.R0064.L0005,INST1,ULP.32710,4691477,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,12/05/2026,,BAIK,P_MATTEKO,03/06/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,25",,2026,,,,,,,,,,,,
97447451,INSPEKSI TIER 1 BR70063,INST1,GD01.06301584,,32750.INSPEKSI3,ULP.32750,COMP,ULP SELAYAR,,18/05/2026,,CUKUP,P_TIELINE SELAYAR 1,05/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97460918,INSPEKSI TIER 1 BR70055,INST1,GD01.06301576,,32750.INSPEKSI1,ULP.32750,COMP,ULP SELAYAR,,18/05/2026,,KURANG,P_TIELINE SELAYAR 1,22/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97462087,INSPEKSI TIER 1 BR70051,INST1,GD01.06301574,,32750.INSPEKSI3,ULP.32750,COMP,ULP SELAYAR,,18/05/2026,,CUKUP,P_TIELINE SELAYAR 1,05/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97462444,INSPEKSI TIER 1 BR70050,INST1,GD01.06301573,,32750.INSPEKSI1,ULP.32750,COMP,ULP SELAYAR,,18/05/2026,,KURANG,P_TIELINE SELAYAR 1,05/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97462466,INSPEKSI TIER 1 BR70047,INST1,GD01.06301568,,32750.INSPEKSI1,ULP.32750,WFOLLOWUP,ULP SELAYAR,,18/05/2026,,BURUK,P_TIELINE SELAYAR 1,24/08/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97462477,INSPEKSI TIER 1 BR70046,INST1,GD01.06301567,,32750.INSPEKSI3,ULP.32750,COMP,ULP SELAYAR,,18/05/2026,,KURANG,P_TIELINE SELAYAR 1,05/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97462504,INSPEKSI TIER 1 BR70048,INST1,GD01.06301569,,32750.INSPEKSI1,ULP.32750,COMP,ULP SELAYAR,,18/05/2026,,KURANG,P_TIELINE SELAYAR 1,05/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97462515,INSPEKSI TIER 1 BR70049,INST1,GD01.06301570,,32750.INSPEKSI1,ULP.32750,COMP,ULP SELAYAR,,18/05/2026,,KURANG,P_TIELINE SELAYAR 1,05/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97462526,INSPEKSI TIER 1 BR70056,INST1,GD01.06301577,,32750.INSPEKSI1,ULP.32750,COMP,ULP SELAYAR,,18/05/2026,,KURANG,P_TIELINE SELAYAR 1,05/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97462555,INSPEKSI TIER 1 BR70057,INST1,GD01.06301578,,32750.INSPEKSI1,ULP.32750,COMP,ULP SELAYAR,,18/05/2026,,KURANG,P_TIELINE SELAYAR 1,05/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97462771,INSPEKSI TIER 1 BR70058,INST1,GD01.06301579,,32750.INSPEKSI1,ULP.32750,COMP,ULP SELAYAR,,18/05/2026,,KURANG,P_TIELINE SELAYAR 1,05/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97491402,INSPEKSI TIER 1 SEGMEN TG.BTSIKUYU.00001-TG.BTSIKUYU.00038,INST1,ULP.32750,4690763,32750.INSPEKSI3,ULP.32750,WFCOMP,ULP SELAYAR,,20/05/2026,,BAIK,P_TIELINE BENTENG_SELAYAR,22/06/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"5,00",,2026,,,,,,,,,,,,
97491729,INSPEKSI TIER 1 SEGMEN TG.BTSIKUYU.00038-TG.BTSIKUYU.00075,INST1,ULP.32750,4690765,32750.INSPEKSI3,ULP.32750,COMP,ULP SELAYAR,,20/05/2026,,KURANG,P_TIELINE BENTENG_SELAYAR,12/06/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"1,85",,2026,,,,,,,,,,,,
97492044,INSPEKSI TIER 1 SEGMEN TG.BTSIKUYU.00075-TG.BTSIKUYU.00075.R0049,INST1,ULP.32750,4690769,32750.INSPEKSI3,ULP.32750,COMP,ULP SELAYAR,,20/05/2026,,KURANG,P_TIELINE BENTENG_SELAYAR,18/06/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"2,45",,2026,,,,,,,,,,,,
97492274,INSPEKSI TIER 1 SEGMEN TG.BTSIKUYU.00075-TG.BTSIKUYU.00169,INST1,ULP.32750,4690770,32750.INSPEKSI3,ULP.32750,WFCOMP,ULP SELAYAR,,20/05/2026,,BAIK,P_TIELINE BENTENG_SELAYAR,22/06/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"4,70",,2026,,,,,,,,,,,,
97492552,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00013-TG.KOTA BARAT.00022,INST1,ULP.32710,4691462,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,20/05/2026,,BAIK,P_MATTEKO,03/06/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,45",,2026,,,,,,,,,,,,
97492642,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.L0007-TG.KOTA BARAT.00022.L0007.R0005,INST1,ULP.32710,4691463,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,20/05/2026,,BAIK,P_MATTEKO,03/06/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,25",,2026,,,,,,,,,,,,
97492715,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0010-TG.KOTA BARAT.00022.R0010.L0016,INST1,ULP.32710,4691465,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,20/05/2026,,BAIK,P_MATTEKO,03/06/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,80",,2026,,,,,,,,,,,,
97492814,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0010-TG.KOTA BARAT.00022.R0010.R0013,INST1,ULP.32710,4691466,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,20/05/2026,,BAIK,P_MATTEKO,03/06/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,65",,2026,,,,,,,,,,,,
97492907,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0010-TG.KOTA BARAT.00022.R0025,INST1,ULP.32710,4691467,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,20/05/2026,,BAIK,P_MATTEKO,03/06/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,75",,2026,,,,,,,,,,,,
97493746,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0025-TG.KOTA BARAT.00022.R0034,INST1,ULP.32710,4691469,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,20/05/2026,,BAIK,P_MATTEKO,03/06/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,45",,2026,,,,,,,,,,,,
97493759,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0028-TG.KOTA BARAT.00022.R0028.L0004,INST1,ULP.32710,4691470,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,20/05/2026,,BAIK,P_MATTEKO,03/06/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,20",,2026,,,,,,,,,,,,
97493782,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0034-TG.KOTA BARAT.00022.R0034.R0016,INST1,ULP.32710,4691471,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,20/05/2026,,BAIK,P_MATTEKO,03/06/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,80",,2026,,,,,,,,,,,,
97493829,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0034-TG.KOTA BARAT.00022.R0040,INST1,ULP.32710,4691472,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,20/05/2026,,BAIK,P_MATTEKO,03/06/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,30",,2026,,,,,,,,,,,,
97493885,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0040-TG.KOTA BARAT.00022.R0040.R0003,INST1,ULP.32710,4691473,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,20/05/2026,,BAIK,P_MATTEKO,03/06/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,15",,2026,,,,,,,,,,,,
97494044,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0040-TG.KOTA BARAT.00022.R0043,INST1,ULP.32710,4691474,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,20/05/2026,,BAIK,P_MATTEKO,03/06/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,15",,2026,,,,,,,,,,,,
97495998,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0043-TG.KOTA BARAT.00022.R0043.L0024,INST1,ULP.32710,4691475,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,20/05/2026,,BAIK,P_MATTEKO,03/06/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"1,20",,2026,,,,,,,,,,,,
97512442,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0043-TG.KOTA BARAT.00022.R0064,INST1,ULP.32710,4691476,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,20/05/2026,,BAIK,P_MATTEKO,03/06/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"1,05",,2026,,,,,,,,,,,,
97512529,INSPEKSI TIER 1 SEGMEN TG.KOTA BARAT.00022.R0064-TG.KOTA BARAT.00022.R0064.L0005,INST1,ULP.32710,4691477,32710.INSPEKSI1,ULP.32710,COMP,ULP PANRITA LOPI,,20/05/2026,,BAIK,P_MATTEKO,03/06/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"0,25",,2026,,,,,,,,,,,,
97538444,INSPEKSI TIER 1 BK03913,INST1,GD01.06300702,,32720.INSPEKSI3,ULP.32720,WFOLLOWUP,ULP KALUMPANG,,21/05/2026,,BURUK,P_SAPOLOHE,12/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97539316,INSPEKSI TIER 1 BK03912,INST1,GD01.06300703,,32720.INSPEKSI3,ULP.32720,WFCOMP,ULP KALUMPANG,,21/05/2026,,KURANG,P_UJUNGLOE,27/08/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97540102,INSPEKSI TIER 1 BK03911,INST1,GD01.06300704,,32720.INSPEKSI3,ULP.32720,WFCOMP,ULP KALUMPANG,,21/05/2026,,KURANG,P_SAPOLOHE,27/08/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97555068,INSPEKSI TIER 1 BK03910,INST1,GD01.06300705,,32720.INSPEKSI3,ULP.32720,WFCOMP,ULP KALUMPANG,,21/05/2026,,KURANG,P_SAPOLOHE,19/08/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97555244,INSPEKSI TIER 1 BK03908,INST1,GD01.06300708,,32720.INSPEKSI3,ULP.32720,WFCOMP,ULP KALUMPANG,,21/05/2026,,KURANG,P_SAPOLOHE,19/08/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97555506,INSPEKSI TIER 1 BK03902,INST1,GD01.06300709,,32720.INSPEKSI3,ULP.32720,WFCOMP,ULP KALUMPANG,,21/05/2026,,KURANG,P_UJUNGLOE,19/08/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97555611,INSPEKSI TIER 1 BK03903,INST1,GD01.06300710,,32720.INSPEKSI3,ULP.32720,COMP,ULP KALUMPANG,,21/05/2026,,KURANG,P_UJUNGLOE,11/06/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97555778,INSPEKSI TIER 1 BK03905,INST1,GD01.06300712,,32720.INSPEKSI3,ULP.32720,WFCOMP,ULP KALUMPANG,,21/05/2026,,KURANG,P_UJUNGLOE,19/08/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97555920,INSPEKSI TIER 1 BK03906,INST1,GD01.06300713,,32720.INSPEKSI3,ULP.32720,WFCOMP,ULP KALUMPANG,,21/05/2026,,KURANG,P_UJUNGLOE,19/08/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97555970,INSPEKSI TIER 1 BK03907,INST1,GD01.06300714,,32720.INSPEKSI3,ULP.32720,WFCOMP,ULP KALUMPANG,,21/05/2026,,KURANG,P_UJUNGLOE,19/08/2026,,,TND,Mei,UP3 BULUKUMBA,GD,INSP,"0,00",,2026,,,,,,,,,,,,
97562020,INSPEKSI TIER 1 SEGMEN TG.SLOHE.00012-TG.SLOHE.00055,INST1,ULP.32720,4690975,32720.INSPEKSI2,ULP.32720,COMP,ULP KALUMPANG,,22/05/2026,,KURANG,P_SAPOLOHE,11/06/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"2,15",,2026,,,,,,,,,,,,
97564521,INSPEKSI TIER 1 SEGMENTG.SLOHE.00055-LBS.BAMPANG,INST1,ULP.32720,4690976,32720.INSPEKSI2,ULP.32720,WFCOMP,ULP KALUMPANG,,22/05/2026,,BAIK,P_SAPOLOHE,29/06/2026,,,TND,Mei,UP3 BULUKUMBA,JTM,INSP,"2,15",,2026,,,,,,,,,,,,
